food_id,source_record_id,source_name,family,food_group,scientific_name,aliases,energy_kcal,protein_g,carb_g,fat_g,data_status,nutrition_basis,resolution_rule,gofit_note
GF-ING-00494,P083,Tilapia,fish,Marine Fish,Oreochromis niloticus,"Tilapia; Nile tilapia; Elapi, Japani kawoi; Tilapia, Cichlid fish; [Place of collection: Kolkata]",83.41300191204589,18.48,0.0,1.08,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00495,P084,Tuna,fish,Marine Fish,Euthynnus affinis,"Tuna; Mackerel tuna, Kawakawa, Little Tuna; Gedar; Bokado; Choora; Chuki, Bugudi, Ohaman, Gedar, Kuppa; Choori-min, Suraly; Ray-finned bony fish; [Place of collection: Chennai, Vizag, Goa, Mandapam and Kochi]",112.33269598470363,24.5,0.0,1.44,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00496,P085,"Tuna, striped",fish,Marine Fish,Katsuwonus pelamis,"Tuna, striped; Skipjack tuna, Aku, Arctic bonito, Mushmouth, Oceanic bonito, Striped tuna, Victor fish, Oceanic Skipjack; Gedar; Bokado; Choora; Kuppa, Bugudi, Gedar; Medium-sized perciform fish; [Place of collection: Kochi]",96.31931166347992,21.28,0.0,1.12,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00497,P086,Valava,fish,Marine Fish,Chirocentrus nudus,"Valava; Whitefin wolf-herring, Tenpounder; Kiru-wahlah; Wahlah; Herring; [Place of collection: Vizag]",97.9923518164436,21.8,0.0,1.06,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00498,P087,Vanjaram,fish,Marine Fish,Scomberomorus commerson,"Vanjaram; Narrow-barred Spanish mackerel, Barred Seer Fish, King Seer; Surmai, Chhapri; Thavar; Ayakora, Chumbum; Anjai, Anjari, Surmai, Towar; Ah-ku-lah, Mah-wu-leachi, Mavulasi, Seela, Mah-wu-laachi, Vanjiram, Velra, Konam; Vanjiramu, Konema, Varimeen, Yellari, Vellikannan, Ayaokaro; Mackerel; [Place of collection: Chennai and Goa]",136.23326959847037,22.28,0.0,5.18,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00499,P088,Vela meen,fish,Marine Fish,Aprion virescens,"Vela meen; Vela meen, Kurali; Vela meen, Kila meen, Komu kila; Green jobfish; Snapper; [Place of collection: Mandapam]",128.34608030592733,22.16,0.0,4.34,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00500,P089,Vora,fish,Marine Fish,Siganus javus,Vora; Streaked spinefoot; Kunar; Ottah; Warahwah; Rabbitfish; [Place of collection: Chennai and Mandapam],100.8604206500956,20.14,0.0,2.14,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00501,P090,Whale shark,fish,Marine Fish,Galeocerdo cuvier,"Whale shark; Tiger shark; Bhoovar, Bhoavar, Pattari; Pullia, Pilithatte; Valiasurav, Vorimiyaru, Kalla-sravu, Kalvari, Pulli Sravu, Kellan, Kethalan, Valiyasurav; Waghbeer; Wulluven Sorrah; Kettalam Sorrah, Kethalam-sorrah, Kethulam, Kurangu-sorrah, Vulluvan-sorrah; Requiem shark; [Place of collection: Mandapam]",95.84130019120458,21.83,0.0,0.82,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00502,P091,Xiphinis,fish,Marine Fish,Xiphias gladius,"Xiphinis; Swordfish, Broadbills, Sword Fish; Kunga, Tadmachhi; Kuthirameen; Tadmasa; Billfish, Gamefish, Predatory fish; [Place of collection: Mandapam]",88.4321223709369,19.82,0.0,0.88,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00503,P092,"Eggs, cat fish",fish,Marine Fish,Ompok bimaculatus,"Eggs, cat fish; Pabho koni; Pabda dim; Pabda ande; Pabdah anda; Butter catfish; Sheatfish; [Place of collection: Kolkata]",143.40344168260037,24.68,0.0,5.28,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00504,Q001,Crab,crab,Marine Shellfish,Menippe mercenaria,"Crab; Khekora; Kankra; Karachalo; Kekda; Edi, Nalli; Kulli; Njandu; Khekada, Chimbori; Kankada; Kekra; Nandu; Peetha, Endrakaya; Florida stone crab; [Place of collection: Kolkata]; Small shore crab",81.97896749521988,10.23,0.0,1.41,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00505,Q002,"Crab, sea",crab,Marine Shellfish,Portunus sanguinolentus,"Crab, sea; Khekora; Kankra; Karachalo; Kekda; Edi, Nalli; Kulli; Njandu; Khekada, Chimbori; Kankada; Kekra; Nandu; Peetha, Endrakaya; Three-spot swimming crab, Blood-spotted swimming crab, Red-spotted swimming crab; Large crab; [Place of collection: Chennai]",67.63862332695984,15.36,0.0,0.6,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00506,Q003,"Lobster, brown",lobster,Marine Shellfish,Thenus orientalis,"Lobster, brown; Koral chingri; Chappal jhinga; Kalla sigadi; Adipan chemmeen; Phati; Matta singi eral, Kal eral; Edu royya; Flathead lobster, Bay lobster, Moreton Bay bug; Slipper lobster; [Place of collection: Chennai]",69.78967495219885,15.96,0.0,0.56,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00507,Q004,"Lobster, king size",lobster,Marine Shellfish,Thenus orientalis,"Lobster, king size; Koral chingri; Chappal jhinga; Kalla sigadi; Adipan chemmeen; Phati; Matta singi eral, Kal eral; Edu royya; Flathead lobster, Bay lobster, Moreton Bay bug; Slipper lobster; [Place of collection: Chennai, Vizag, Mumbai, Kochi, Mandapam and Goa]",89.62715105162523,18.54,0.0,0.78,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00508,Q005,Mud crab,crab,Marine Shellfish,Scylla tranquebarica,"Mud crab; Chokha kankra; Chikad kekda; Kesaru edi; Cheli njandu; Chikhli chimbori; Kado kankada; Seru nandu, Mandu nandu; Buradha peetha; Mangrove crab, Mud crab; [Place of collection: Goa]",45.41108986615679,10.0,0.0,0.55,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00509,Q006,Oyster,oyster,Marine Shellfish,Crassostrea sp.,"Oyster; Indian backwater oyster; Muringa, Muru; Kalungu, Ali, Patti; [Place of collection: Goa]",60.22944550669216,9.51,0.0,2.44,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00510,Q007,"Tiger prawns, brown",prawn/shrimp,Marine Shellfish,Solenocera crassicornis,"Tiger prawns, brown; Misa maas; Chingri; Jinga; Jhinga; Sigadi; Sungat; Chemmeen; Kolambi; Chingudi; Iraal; Royya; Marine crustacean; [Place of collection: Chennai]",65.24856596558317,14.85,0.0,0.56,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00511,Q008,"Tiger Prawns, orange",prawn/shrimp,Marine Shellfish,Penaeus monodon,"Tiger Prawns, orange; Misa maas; Bagda chingri; Tiger jinga; Bagda jhinga; Hebbagani sigadi; Wagho sungat; Kara chemmeen, Naran chemmeen; Bagda kolambi; Bagda chingudi; Tiger jhinga; Vari iraal; Puli royya; Giant tiger prawn, Asian tiger shrimp; Marine crustacean; [Place of collection: Kochi]",64.53154875717017,14.25,0.0,0.74,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00420,S001,Cat fish,fish,Fresh Water Fish and Shellfish,Tandanus tandanus,"Cat fish; Valia Etta; Ven Etta; Thella Jella; Giant Catfish, Giant Sea Catfish; Marine catfish; [Place of collection: Chennai]; Kanduli mas, Singora mas; Tengra, Singi; Khago; Singee, Singhara; Thogari meenu; Muzhi, Etta; Shingata, Shingala; Singhai; Sanghra; Keluthi, Theli; Marpu, Jella; Singee; Eel-tailed catfish, Dewfish, Freshwater catfish, Jewfish, Tandan; Catfish; [Place of collection: Kolkata]",108.98661567877627,22.18,0.0,2.13,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00519,S002,Catla,fish,Fresh Water Fish and Shellfish,Catla catla,"Catla; Major carp; Baudhekra, Bhakua, Baudhekera; Katla, Pla Kra Ho; Tambra, Thambra, Bawas; Catla, Bhakur, Boassa, Katla, Chepti; Karakatla, Catla; Tambra, Pla Kra Ho, Catla, Katala; Bhakur, Bahkur, Barkur; Theil, Theila, Thaila; Meen, Yamaneri Kendai, Theppu Meenu, Japan Kendai, Japankendai, Thoppa, Thoppa-meen, Theppu-meenu, Thoppu Meen, Koora Kendai, Koora-kendai, Kanavi, Thoppameenu; Botcha, Botchee, Bocha, Bacha, Krishnabotcha; Asian freshwater fish; [Place of collection: Kolkata]",94.16826003824092,17.94,0.0,2.15,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00520,S003,Fresh water Eel,fish,Fresh Water Fish and Shellfish,Anguilla anguilla,"Fresh water Eel; Kushia; Baan maach, Baam; Baam machli; Havu meenu; Mananjil, Mlanjil; Vaam, Ahir; Baamo; Baam; Vilangu meen; Malugu chepa, Bhamu; European eel; Eel, Catadromous fish; [Place of collection: Kolkata]",107.79158699808796,20.41,0.0,2.63,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00521,S004,Gold fish,fish,Fresh Water Fish and Shellfish,Carassius auratus,"Gold fish; Xunali maas; Shona maach; Soneri machhli; Sunahri machli; Bangaru meenu, Chinna meenu; Swarna matsyam; Soneri masa; Suna machha; Sunahri machhi; Thanga meen; Bangaru chepa; Goldfish; Freshwater fish, Aquarium fish; [Place of collection: Kolkata and Bangaluru]",94.64627151051624,16.91,0.0,2.94,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00522,S005,Pangas,fish,Fresh Water Fish and Shellfish,Pangasianodon hypophthalmus,Pangas; Pangas machli; Iridescent shark; Shark catfish; [Place of collection: Kolkata],203.63288718929252,17.12,0.0,16.77,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00523,S006,Rohu,fish,Fresh Water Fish and Shellfish,Labeo rohita,"Rohu; Rohu, Rui, Roho labeo; Rou, Rohiti, Rohitii, Row, Rau, Rui; Rahu, Rui, Ruee; Bhobhari, Rohu; Rohitham, Rohu; Row; Rohu, Tambada Massa, Tambada Masa, Tambada-massa; Rohu, Ruhu, Rohi; Dumra, Tapra, Rohu, Dhambra; Kannadi Kendai, Kennadi Kendai; Bocha-gandumeenu; Carp fish; [Place of collection: Kolkata]",102.2944550669216,19.71,0.0,2.39,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00504,S007,Crab,crab,Fresh Water Fish and Shellfish,Pachygrapsus sp.,"Crab; Khekora; Kankra; Karachalo; Kekda; Edi, Nalli; Kulli; Njandu; Khekada, Chimbori; Kankada; Kekra; Nandu; Peetha, Endrakaya; Florida stone crab; [Place of collection: Kolkata]; Small shore crab",81.97896749521988,10.23,0.0,1.41,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00524,S008,"Prawns, big",prawn/shrimp,Fresh Water Fish and Shellfish,Macrobrachium rosenbergii,"Prawns, big; Bor misa; Golda chingri; Bada jhinga; Dodda sigadi; Aattu konchu, Valiya chemmeen; Mothi kolambi; Galda chingudi; Aattu eral, Yera; Gudi royya; Giant freshwater prawn, Giant river prawn; Palaemonid freshwater prawn, Shrimp; [Place of collection: Bengaluru]",90.82217973231356,19.24,0.0,0.52,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00525,S009,"Prawns, small",prawn/shrimp,Fresh Water Fish and Shellfish,Macrobrachium sp.,"Prawns, small; Xoru misa; Kucho chingri; Nani jinga; Chhota jhinga; Chikka sigadi; Lhan sungat; Kunju konchu, Cheru chemmeen; Lahan kolambi; Chuna chingudi; Chhoti jhinga; Kutti eral, Kooni; Chinna royya; Shrimp; [Place of collection: Mumbai]",70.98470363288719,13.07,0.0,0.78,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
GF-ING-00526,S010,Tiger prawns,prawn/shrimp,Fresh Water Fish and Shellfish,Macrobrachium sp.,"Tiger prawns; Misa maas; Chingri; Jinga; Jhinga; Sigadi; Sungat; Chemmeen, Konchu; Kolambi; Chingudi; Iraal; Royya; Shrimp; [Place of collection: Kolkata]",67.87762906309752,14.24,0.0,0.66,source_backed_ifct2017,per_100g,Preserve species/cut/state; do not map to generic chicken/mutton/fish.,Preserve species/cut/preparation; use exact source record.
