food_id,alias,language,alias_type,source_id,source_record_id
GF-REC-00362,Vegetable Burger,en,source_name,SRC-INDB,INDB_RECIPE_ASC375
GF-REC-00362,Vegetable burger,en,source_name,SRC-INDB,INDB_RECIPE_ASC375
GF-REC-00363,Cheese Pizza,en,source_name,SRC-INDB,INDB_RECIPE_ASC376
GF-REC-00363,Cheese pizza,en,source_name,SRC-INDB,INDB_RECIPE_ASC376
GF-REC-00364,Vegetable Seekh Kebab,en,source_name,SRC-INDB,INDB_RECIPE_ASC377
GF-REC-00364,Vegetable seekh kebab,en,source_name,SRC-INDB,INDB_RECIPE_ASC377
GF-REC-00365,Masala Vada,en,source_name,SRC-INDB,INDB_RECIPE_ASC378
GF-REC-00365,Masala vada,en,source_name,SRC-INDB,INDB_RECIPE_ASC378
GF-REC-00366,Peanut Sago Vadas,en,source_name,SRC-INDB,INDB_RECIPE_ASC379
GF-REC-00366,Peanut sago vada (Sabudana mungfali vada),en,source_name,SRC-INDB,INDB_RECIPE_ASC379
GF-REC-00367,Vegetarian Scotch Egg,en,source_name,SRC-INDB,INDB_RECIPE_ASC380
GF-REC-00367,Vegeterian scotch egg,en,source_name,SRC-INDB,INDB_RECIPE_ASC380
GF-REC-00368,Paneer shaslik,en,source_name,SRC-INDB,INDB_RECIPE_ASC381
GF-REC-00368,Paneer shaslik/tikka,en,source_name,SRC-INDB,INDB_RECIPE_ASC381
GF-REC-00369,Peanut Brittle,en,source_name,SRC-INDB,INDB_RECIPE_ASC382
GF-REC-00369,Peanut brittle (Moongfali ki chikki),en,source_name,SRC-INDB,INDB_RECIPE_ASC382
GF-REC-00370,Spring Roll,en,source_name,SRC-INDB,INDB_RECIPE_ASC383
GF-REC-00370,Spring roll,en,source_name,SRC-INDB,INDB_RECIPE_ASC383
GF-REC-00371,Dry Mango Chutney,en,source_name,SRC-INDB,INDB_RECIPE_ASC384
GF-REC-00371,Dry mango chutney (Sookhe aam ki chutney),en,source_name,SRC-INDB,INDB_RECIPE_ASC384
GF-REC-00372,Peanut Chutney,en,source_name,SRC-INDB,INDB_RECIPE_ASC385
GF-REC-00372,Peanut chutney (Mungfali ki chutney),en,source_name,SRC-INDB,INDB_RECIPE_ASC385
GF-REC-00373,Coconut Chutney,en,source_name,SRC-INDB,INDB_RECIPE_ASC386
GF-REC-00373,Coconut chutney (Nariyal ki chutney),en,source_name,SRC-INDB,INDB_RECIPE_ASC386
GF-REC-00374,Mint and Coriander Chutney,en,source_name,SRC-INDB,INDB_RECIPE_ASC387
GF-REC-00374,Mint and coriander chutney (Pudinay aur dhaniye ki chutney),en,source_name,SRC-INDB,INDB_RECIPE_ASC387
GF-REC-00375,Curd Dip -1,en,source_name,SRC-INDB,INDB_RECIPE_ASC388
GF-REC-00375,Curd dip,en,source_name,SRC-INDB,INDB_RECIPE_ASC388
GF-REC-00376,Short Crust Pastry,en,source_name,SRC-INDB,INDB_RECIPE_ASC394
GF-REC-00376,Short crust pastry,en,source_name,SRC-INDB,INDB_RECIPE_ASC394
GF-REC-00377,Custard Tart,en,source_name,SRC-INDB,INDB_RECIPE_ASC395
GF-REC-00377,Custard tart,en,source_name,SRC-INDB,INDB_RECIPE_ASC395
GF-REC-00378,Lemon Tart,en,source_name,SRC-INDB,INDB_RECIPE_ASC396
GF-REC-00378,Lemon tart,en,source_name,SRC-INDB,INDB_RECIPE_ASC396
GF-REC-00379,Jam Tarts,en,source_name,SRC-INDB,INDB_RECIPE_ASC397
GF-REC-00379,Jam tart,en,source_name,SRC-INDB,INDB_RECIPE_ASC397
GF-REC-00380,Orange Cream Tart,en,source_name,SRC-INDB,INDB_RECIPE_ASC398
GF-REC-00380,Orange cream tart,en,source_name,SRC-INDB,INDB_RECIPE_ASC398
GF-REC-00381,Pineapple Tart,en,source_name,SRC-INDB,INDB_RECIPE_ASC399
GF-REC-00381,Pineapple tart,en,source_name,SRC-INDB,INDB_RECIPE_ASC399
GF-REC-00382,Cheese and Mushroom Tart,en,source_name,SRC-INDB,INDB_RECIPE_ASC400
GF-REC-00382,Cheese and mushroom tart,en,source_name,SRC-INDB,INDB_RECIPE_ASC400
GF-REC-00383,Cottage Cheese Pie,en,source_name,SRC-INDB,INDB_RECIPE_ASC401
GF-REC-00383,Cottage cheese pie,en,source_name,SRC-INDB,INDB_RECIPE_ASC401
GF-REC-00384,Minced Meat Pie,en,source_name,SRC-INDB,INDB_RECIPE_ASC402
GF-REC-00384,Minced meat pie,en,source_name,SRC-INDB,INDB_RECIPE_ASC402
GF-REC-00385,Apple Cinnamon Pie,en,source_name,SRC-INDB,INDB_RECIPE_ASC403
GF-REC-00385,Apple cinnamon pie,en,source_name,SRC-INDB,INDB_RECIPE_ASC403
GF-REC-00386,Lemon Meringue Pie,en,source_name,SRC-INDB,INDB_RECIPE_ASC404
GF-REC-00386,Lemon meringue pie,en,source_name,SRC-INDB,INDB_RECIPE_ASC404
GF-REC-00387,Chocolate Meringue Pie,en,source_name,SRC-INDB,INDB_RECIPE_ASC405
GF-REC-00387,Chocolate meringue pie,en,source_name,SRC-INDB,INDB_RECIPE_ASC405
GF-REC-00388,Choux Pastry,en,source_name,SRC-INDB,INDB_RECIPE_ASC406
GF-REC-00388,Choux pastry,en,source_name,SRC-INDB,INDB_RECIPE_ASC406
GF-REC-00389,Cream Puffs,en,source_name,SRC-INDB,INDB_RECIPE_ASC407
GF-REC-00389,Cream puffs,en,source_name,SRC-INDB,INDB_RECIPE_ASC407
GF-REC-00390,Chocolate Eclairs,en,source_name,SRC-INDB,INDB_RECIPE_ASC408
GF-REC-00390,Chocolate eclairs,en,source_name,SRC-INDB,INDB_RECIPE_ASC408
GF-REC-00391,Cheese Balls,en,source_name,SRC-INDB,INDB_RECIPE_ASC409
GF-REC-00391,Cheese balls,en,source_name,SRC-INDB,INDB_RECIPE_ASC409
GF-REC-00392,Flaky Pastry,en,source_name,SRC-INDB,INDB_RECIPE_ASC410
GF-REC-00392,Flaky pastry,en,source_name,SRC-INDB,INDB_RECIPE_ASC410
GF-REC-00393,Minced Meat Patties,en,source_name,SRC-INDB,INDB_RECIPE_ASC411
GF-REC-00393,Minced meat patties,en,source_name,SRC-INDB,INDB_RECIPE_ASC411
GF-REC-00394,Cheese Patties,en,source_name,SRC-INDB,INDB_RECIPE_ASC412
GF-REC-00394,Cheese patties,en,source_name,SRC-INDB,INDB_RECIPE_ASC412
GF-REC-00395,Hot Cheese Souffle,en,source_name,SRC-INDB,INDB_RECIPE_ASC413
GF-REC-00395,Hot cheese souffle,en,source_name,SRC-INDB,INDB_RECIPE_ASC413
GF-REC-00396,Hot Potato Souffle,en,source_name,SRC-INDB,INDB_RECIPE_ASC414
GF-REC-00396,Hot potato souffle,en,source_name,SRC-INDB,INDB_RECIPE_ASC414
GF-REC-00397,Hot Fish Souffle,en,source_name,SRC-INDB,INDB_RECIPE_ASC415
GF-REC-00397,Hot fish souffle,en,source_name,SRC-INDB,INDB_RECIPE_ASC415
GF-REC-00398,Hot Spinach Souffle,en,source_name,SRC-INDB,INDB_RECIPE_ASC416
GF-REC-00398,Hot spinach souffle,en,source_name,SRC-INDB,INDB_RECIPE_ASC416
GF-REC-00399,Plain Cream Cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC417
GF-REC-00399,Plain cream cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC417
GF-REC-00400,Apple cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC418
GF-REC-00400,Apple cake (Seb ka cake),en,source_name,SRC-INDB,INDB_RECIPE_ASC418
GF-REC-00401,Marble Cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC419
GF-REC-00401,Marble cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC419
GF-REC-00402,Chocolate cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC420
GF-REC-00403,Orange Cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC421
GF-REC-00403,Orange cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC421
GF-REC-00404,Fruit Loaf,en,source_name,SRC-INDB,INDB_RECIPE_ASC422
GF-REC-00405,Banana Cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC423
GF-REC-00405,Banana cake (Kele ka cake),en,source_name,SRC-INDB,INDB_RECIPE_ASC423
GF-REC-00406,Chocolate Chiffon Cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC424
GF-REC-00406,Chocolate chiffon cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC424
GF-REC-00407,Christmas Cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC425
GF-REC-00407,Christmas cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC425
GF-REC-00408,Strawberry and Vanilla Cake with Butter Icing,en,source_name,SRC-INDB,INDB_RECIPE_ASC426
GF-REC-00408,Strawberry and vanilla cake with butter icing,en,source_name,SRC-INDB,INDB_RECIPE_ASC426
GF-REC-00409,Eggless Cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC427
GF-REC-00409,Eggless cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC427
GF-REC-00410,Sponge Cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC428
GF-REC-00410,Sponge cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC428
GF-REC-00411,Swiss Roll,en,source_name,SRC-INDB,INDB_RECIPE_ASC429
GF-REC-00411,Swiss roll,en,source_name,SRC-INDB,INDB_RECIPE_ASC429
GF-REC-00412,Pineapple Pastry,en,source_name,SRC-INDB,INDB_RECIPE_ASC430
GF-REC-00412,Pineapple pastry,en,source_name,SRC-INDB,INDB_RECIPE_ASC430
GF-REC-00413,Black Forest Pastry,en,source_name,SRC-INDB,INDB_RECIPE_ASC431
GF-REC-00413,Black forest pastry,en,source_name,SRC-INDB,INDB_RECIPE_ASC431
GF-REC-00414,Coconut Finger,en,source_name,SRC-INDB,INDB_RECIPE_ASC432
GF-REC-00414,Coconut finger,en,source_name,SRC-INDB,INDB_RECIPE_ASC432
GF-REC-00415,Pineapple Cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC433
GF-REC-00415,Pineapple cake,en,source_name,SRC-INDB,INDB_RECIPE_ASC433
GF-REC-00416,Glace Icing,en,source_name,SRC-INDB,INDB_RECIPE_ASC434
GF-REC-00416,Glace icing,en,source_name,SRC-INDB,INDB_RECIPE_ASC434
GF-REC-00417,Royal Icing,en,source_name,SRC-INDB,INDB_RECIPE_ASC436
GF-REC-00417,Royal icing,en,source_name,SRC-INDB,INDB_RECIPE_ASC436
GF-REC-00418,American Frosting,en,source_name,SRC-INDB,INDB_RECIPE_ASC437
GF-REC-00418,American frosting,en,source_name,SRC-INDB,INDB_RECIPE_ASC437
GF-REC-00419,Gum Icing,en,source_name,SRC-INDB,INDB_RECIPE_ASC438
GF-REC-00419,Gum icing,en,source_name,SRC-INDB,INDB_RECIPE_ASC438
GF-REC-00420,Chocolate Walnut Cookies,en,source_name,SRC-INDB,INDB_RECIPE_ASC439
GF-REC-00420,Chocolate walnut cookies (Chocolate aur akhrot ke cookies),en,source_name,SRC-INDB,INDB_RECIPE_ASC439
GF-REC-00421,Chocolate Chip Cookies,en,source_name,SRC-INDB,INDB_RECIPE_ASC440
GF-REC-00421,Chocolate chip cookies,en,source_name,SRC-INDB,INDB_RECIPE_ASC440
GF-REC-00422,Sweet Plain Biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC441
GF-REC-00422,Sweet plain biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC441
GF-REC-00423,Chocolate Biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC442
GF-REC-00423,Chocolate biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC442
GF-REC-00424,Coconut Biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC443
GF-REC-00424,Coconut biscuit (Nariyal ke biscuit),en,source_name,SRC-INDB,INDB_RECIPE_ASC443
GF-REC-00425,Sweet And Salty Biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC444
GF-REC-00425,Sweet and salty biscuit (Meethay aur namkeen biscuit),en,source_name,SRC-INDB,INDB_RECIPE_ASC444
GF-REC-00426,Peanut Biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC445
GF-REC-00426,Peanut biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC445
GF-REC-00427,Pin Wheel Biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC446
GF-REC-00427,Pin wheel biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC446
GF-REC-00428,Kesar Biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC447
GF-REC-00428,Saffron biscuit (Kesar biscuit),en,source_name,SRC-INDB,INDB_RECIPE_ASC447
GF-REC-00429,Masala Biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC448
GF-REC-00429,Masala biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC448
GF-REC-00430,Ice Box Cookies,en,source_name,SRC-INDB,INDB_RECIPE_ASC449
GF-REC-00430,Ice box cookies,en,source_name,SRC-INDB,INDB_RECIPE_ASC449
GF-REC-00431,Ginger Bread Man,en,source_name,SRC-INDB,INDB_RECIPE_ASC450
GF-REC-00431,Ginger bread man,en,source_name,SRC-INDB,INDB_RECIPE_ASC450
GF-REC-00432,Danish Cookies,en,source_name,SRC-INDB,INDB_RECIPE_ASC451
GF-REC-00432,Danish cookies,en,source_name,SRC-INDB,INDB_RECIPE_ASC451
GF-REC-00433,Short Bread Cookies,en,source_name,SRC-INDB,INDB_RECIPE_ASC452
GF-REC-00433,Short bread cookies,en,source_name,SRC-INDB,INDB_RECIPE_ASC452
GF-REC-00434,Coffee Biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC453
GF-REC-00434,Coffee biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC453
GF-REC-00435,Melting Moments,en,source_name,SRC-INDB,INDB_RECIPE_ASC454
GF-REC-00435,Melting moments,en,source_name,SRC-INDB,INDB_RECIPE_ASC454
GF-REC-00436,Ginger Biscuit,en,source_name,SRC-INDB,INDB_RECIPE_ASC455
GF-REC-00436,Ginger biscuit (Adarak ke biscuit),en,source_name,SRC-INDB,INDB_RECIPE_ASC455
GF-REC-00437,Soyabean Muthias,en,source_name,SRC-INDB,INDB_RECIPE_ASC456
GF-REC-00437,Soyabean muthias,en,source_name,SRC-INDB,INDB_RECIPE_ASC456
GF-REC-00438,Soyabean Tikki,en,source_name,SRC-INDB,INDB_RECIPE_ASC457
GF-REC-00438,Soyabean tikki,en,source_name,SRC-INDB,INDB_RECIPE_ASC457
GF-REC-00439,Soyabean Namakparas,en,source_name,SRC-INDB,INDB_RECIPE_ASC458
GF-REC-00439,Soyabean namak paras,en,source_name,SRC-INDB,INDB_RECIPE_ASC458
GF-REC-00440,Peanut Burfi,en,source_name,SRC-INDB,INDB_RECIPE_ASC459
GF-REC-00440,Peanut burfi (Moongfali ki burfi),en,source_name,SRC-INDB,INDB_RECIPE_ASC459
GF-REC-00441,Spinach Peanut Namakpara,en,source_name,SRC-INDB,INDB_RECIPE_ASC460
GF-REC-00441,Spinach peanut namak paras (Palak moongfali namak paras),en,source_name,SRC-INDB,INDB_RECIPE_ASC460
GF-REC-00442,Besan suji Cheela,en,source_name,SRC-INDB,INDB_RECIPE_ASC461
GF-REC-00442,Gram flour and semolina chilla/cheela/savory pancake (Besan suji chilla/cheela),en,source_name,SRC-INDB,INDB_RECIPE_ASC461
GF-REC-00443,Rice Moong Dal Cheela,en,source_name,SRC-INDB,INDB_RECIPE_ASC462
GF-REC-00443,Rice moong dal cheela (Chawal aur moong dal ka cheela),en,source_name,SRC-INDB,INDB_RECIPE_ASC462
GF-REC-00444,Channa Dal Sweet Rice,en,source_name,SRC-INDB,INDB_RECIPE_ASC463
GF-REC-00444,Split bengal gram sweet rice (Channa dal sweet rice),en,source_name,SRC-INDB,INDB_RECIPE_ASC463
GF-REC-00445,Sweet Poori,en,source_name,SRC-INDB,INDB_RECIPE_ASC464
GF-REC-00445,Sweet poori (Meethi poori),en,source_name,SRC-INDB,INDB_RECIPE_ASC464
GF-REC-00446,Wheat Flour and Dal Burfi,en,source_name,SRC-INDB,INDB_RECIPE_ASC465
GF-REC-00446,Wheat flour and moong dal burfi (Atta aur moong dal ki burfi),en,source_name,SRC-INDB,INDB_RECIPE_ASC465
GF-REC-00447,Spinach Burfi,en,source_name,SRC-INDB,INDB_RECIPE_ASC466
GF-REC-00447,Spinach burfi (Palak burfi),en,source_name,SRC-INDB,INDB_RECIPE_ASC466
GF-REC-00448,Sweet Channa Dal Roti,en,source_name,SRC-INDB,INDB_RECIPE_ASC467
GF-REC-00448,Sweet split chickpea roti (Sweet channa dal roti/Puranpoli),en,source_name,SRC-INDB,INDB_RECIPE_ASC467
GF-REC-00449,Sprouted Moong daliya,en,source_name,SRC-INDB,INDB_RECIPE_ASC468
GF-REC-00449,Sprouted moong daliya,en,source_name,SRC-INDB,INDB_RECIPE_ASC468
GF-REC-00450,Sprouted Moong Poha,en,source_name,SRC-INDB,INDB_RECIPE_ASC469
GF-REC-00450,Sprouted moong poha,en,source_name,SRC-INDB,INDB_RECIPE_ASC469
GF-REC-00451,Bajra Ladoo,en,source_name,SRC-INDB,INDB_RECIPE_ASC470
GF-REC-00451,Pearl millet ladoo (Bajra ladoo),en,source_name,SRC-INDB,INDB_RECIPE_ASC470
GF-REC-00452,Paushtik Ladoo,en,source_name,SRC-INDB,INDB_RECIPE_ASC471
GF-REC-00452,Paushtik ladoo,en,source_name,SRC-INDB,INDB_RECIPE_ASC471
GF-REC-00453,Paushtik Roti,en,source_name,SRC-INDB,INDB_RECIPE_ASC472
GF-REC-00453,Paushtik roti,en,source_name,SRC-INDB,INDB_RECIPE_ASC472
GF-REC-00454,Suji Carrot Vadas,en,source_name,SRC-INDB,INDB_RECIPE_ASC473
GF-REC-00454,Semolina carrot vada (Suji gajar vada),en,source_name,SRC-INDB,INDB_RECIPE_ASC473
GF-REC-00455,Dhokla,en,source_name,SRC-INDB,INDB_RECIPE_ASC474
GF-REC-00456,Channa Murmura Premix,en,source_name,SRC-INDB,INDB_RECIPE_ASC475
GF-REC-00456,Channa murmura premix,en,source_name,SRC-INDB,INDB_RECIPE_ASC475
GF-REC-00457,Dalia Moong Dal Premix,en,source_name,SRC-INDB,INDB_RECIPE_ASC476
GF-REC-00457,Cracked wheat and green gram dal premix (Dalia moong dal premix),en,source_name,SRC-INDB,INDB_RECIPE_ASC476
GF-REC-00458,Rice Flakes and Roasted Channa,en,source_name,SRC-INDB,INDB_RECIPE_ASC477
GF-REC-00458,Rice flakes and roasted channa,en,source_name,SRC-INDB,INDB_RECIPE_ASC477
GF-REC-00459,Spinach Soup in Milk,en,source_name,SRC-INDB,INDB_RECIPE_ASC479
GF-REC-00459,Spinach soup in milk,en,source_name,SRC-INDB,INDB_RECIPE_ASC479
GF-REC-00460,Vegetable Soup,en,source_name,SRC-INDB,INDB_RECIPE_ASC480
GF-REC-00460,Vegetable soup,en,source_name,SRC-INDB,INDB_RECIPE_ASC480
GF-REC-00461,Mashed Banana with Milk,en,source_name,SRC-INDB,INDB_RECIPE_ASC481
GF-REC-00461,Mashed banana with milk,en,source_name,SRC-INDB,INDB_RECIPE_ASC481
GF-REC-00462,Poha With Curd,en,source_name,SRC-INDB,INDB_RECIPE_ASC484
GF-REC-00462,Poha with curd (Poha aur dahi),en,source_name,SRC-INDB,INDB_RECIPE_ASC484
GF-REC-00463,Potato With Curd,en,source_name,SRC-INDB,INDB_RECIPE_ASC485
GF-REC-00463,Potato with curd,en,source_name,SRC-INDB,INDB_RECIPE_ASC485
GF-REC-00464,Sweet Dalia,en,source_name,SRC-INDB,INDB_RECIPE_ASC486
GF-REC-00464,Sweet wheat porridge (Sweet dalia),en,source_name,SRC-INDB,INDB_RECIPE_ASC486
GF-REC-00465,Vegetable Khichri,en,source_name,SRC-INDB,INDB_RECIPE_ASC487
GF-REC-00465,Vegetable khichdi/khichri,en,source_name,SRC-INDB,INDB_RECIPE_ASC487
GF-REC-00466,Moong Dal Mixture,en,source_name,SRC-INDB,INDB_RECIPE_ASC489
GF-REC-00466,Moong dal mixture,en,source_name,SRC-INDB,INDB_RECIPE_ASC489
GF-REC-00467,Dalia Khichri,en,source_name,SRC-INDB,INDB_RECIPE_ASC490
GF-REC-00467,Cracked wheat khichri/khichdi (Dalia khichri/khichdi),en,source_name,SRC-INDB,INDB_RECIPE_ASC490
GF-REC-00468,Stewed apple,en,source_name,SRC-INDB,INDB_RECIPE_ASC492
GF-REC-00469,Lemon squash,en,source_name,SRC-INDB,INDB_RECIPE_ASC493
GF-REC-00469,Lemon squash (Nimbu ka squash),en,source_name,SRC-INDB,INDB_RECIPE_ASC493
GF-REC-00470,Orange squash,en,source_name,SRC-INDB,INDB_RECIPE_ASC494
GF-REC-00470,Orange squash (Santre ka squash),en,source_name,SRC-INDB,INDB_RECIPE_ASC494
GF-REC-00471,Lichi squash,en,source_name,SRC-INDB,INDB_RECIPE_ASC495
GF-REC-00472,Mango squash,en,source_name,SRC-INDB,INDB_RECIPE_ASC496
GF-REC-00472,Mango squash (Aam ka squash),en,source_name,SRC-INDB,INDB_RECIPE_ASC496
GF-REC-00473,Pineapple squash,en,source_name,SRC-INDB,INDB_RECIPE_ASC497
GF-REC-00473,Pineapple squash (Ananas ka squash),en,source_name,SRC-INDB,INDB_RECIPE_ASC497
GF-REC-00474,Lemon and Ginger squash,en,source_name,SRC-INDB,INDB_RECIPE_ASC498
GF-REC-00474,Lemon and ginger squash (Nimbu aur adrak ka squash),en,source_name,SRC-INDB,INDB_RECIPE_ASC498
GF-REC-00475,Apple Jam,en,source_name,SRC-INDB,INDB_RECIPE_ASC499
GF-REC-00475,Apple jam (Seb ka murabba),en,source_name,SRC-INDB,INDB_RECIPE_ASC499
GF-REC-00476,Plum Jam,en,source_name,SRC-INDB,INDB_RECIPE_ASC500
GF-REC-00476,Plum jam (Aloo bukhara jam),en,source_name,SRC-INDB,INDB_RECIPE_ASC500
GF-REC-00477,Pineapple Jam,en,source_name,SRC-INDB,INDB_RECIPE_ASC501
GF-REC-00477,Pineapple jam,en,source_name,SRC-INDB,INDB_RECIPE_ASC501
GF-REC-00478,Guava Jelly,en,source_name,SRC-INDB,INDB_RECIPE_ASC502
GF-REC-00478,Guava jelly (Amrood ki jelly),en,source_name,SRC-INDB,INDB_RECIPE_ASC502
GF-REC-00479,Orange Marmalade,en,source_name,SRC-INDB,INDB_RECIPE_ASC503
GF-REC-00479,Orange marmalade (Santray ka murabba),en,source_name,SRC-INDB,INDB_RECIPE_ASC503
GF-REC-00480,Carrot Murabba,en,source_name,SRC-INDB,INDB_RECIPE_ASC504
GF-REC-00480,Carrot murabba (Gajar ka murabba),en,source_name,SRC-INDB,INDB_RECIPE_ASC504
GF-REC-00481,Amla Murabba,en,source_name,SRC-INDB,INDB_RECIPE_ASC505
GF-REC-00481,Gooseberry marmalade (Amla murabba),en,source_name,SRC-INDB,INDB_RECIPE_ASC505
GF-REC-00482,Ginger Candy,en,source_name,SRC-INDB,INDB_RECIPE_ASC506
GF-REC-00482,Ginger candy (Adrak ki candy),en,source_name,SRC-INDB,INDB_RECIPE_ASC506
GF-REC-00483,Mango Pickle (1),en,source_name,SRC-INDB,INDB_RECIPE_ASC507
GF-REC-00483,Mango pickle (Aam ka achaar),en,source_name,SRC-INDB,INDB_RECIPE_ASC507
GF-REC-00484,Mixed Vegetable Pickle (1),en,source_name,SRC-INDB,INDB_RECIPE_ASC509
GF-REC-00484,Mixed vegetable pickle (Sabziyoon ka achaar),en,source_name,SRC-INDB,INDB_RECIPE_ASC509
GF-REC-00485,Sweet Lemon Pickle,en,source_name,SRC-INDB,INDB_RECIPE_ASC511
GF-REC-00485,Sweet lemon pickle (Neembu ka meetha achaar),en,source_name,SRC-INDB,INDB_RECIPE_ASC511
GF-REC-00486,Plum Chutney,en,source_name,SRC-INDB,INDB_RECIPE_ASC512
GF-REC-00486,Plum chutney (Aloo bukhara ki chutney),en,source_name,SRC-INDB,INDB_RECIPE_ASC512
GF-REC-00487,Raw Mango Chutney,en,source_name,SRC-INDB,INDB_RECIPE_ASC513
GF-REC-00487,Raw mango chutney (Kachhe aam/Kairi ki chutney),en,source_name,SRC-INDB,INDB_RECIPE_ASC513
GF-REC-00488,Tomato Sauce,en,source_name,SRC-INDB,INDB_RECIPE_ASC514
GF-REC-00488,Tomato sauce,en,source_name,SRC-INDB,INDB_RECIPE_ASC514
GF-REC-00489,Tomato Puree,en,source_name,SRC-INDB,INDB_RECIPE_ASC515
GF-REC-00489,Tomato puree,en,source_name,SRC-INDB,INDB_RECIPE_ASC515
GF-REC-00490,Garam Masala,en,source_name,SRC-INDB,INDB_RECIPE_BFP001
GF-REC-00490,Garam masala,en,source_name,SRC-INDB,INDB_RECIPE_BFP001
GF-REC-00491,Chat Masala,en,source_name,SRC-INDB,INDB_RECIPE_BFP002
GF-REC-00491,Chat masala,en,source_name,SRC-INDB,INDB_RECIPE_BFP002
GF-REC-00492,Kashmiri Masala,en,source_name,SRC-INDB,INDB_RECIPE_BFP003
GF-REC-00492,Kashmiri masala,en,source_name,SRC-INDB,INDB_RECIPE_BFP003
GF-REC-00493,Rasam Powder,en,source_name,SRC-INDB,INDB_RECIPE_BFP004
GF-REC-00493,Rasam powder (Rasam masala),en,source_name,SRC-INDB,INDB_RECIPE_BFP004
GF-REC-00494,Sambar Powder,en,source_name,SRC-INDB,INDB_RECIPE_BFP005
GF-REC-00494,Sambar powder (Sambar masala),en,source_name,SRC-INDB,INDB_RECIPE_BFP005
GF-REC-00495,Kashmiri Tea (Kehwa),en,source_name,SRC-INDB,INDB_RECIPE_BFP007
GF-REC-00495,Kashmiri tea (Kehwa),en,source_name,SRC-INDB,INDB_RECIPE_BFP007
GF-REC-00496,Steeped Hot Coffee,en,source_name,SRC-INDB,INDB_RECIPE_BFP008
GF-REC-00496,Steeped hot coffee,en,source_name,SRC-INDB,INDB_RECIPE_BFP008
GF-REC-00497,HOT CHOCOLATE,en,source_name,SRC-INDB,INDB_RECIPE_BFP011
GF-REC-00497,Hot chocolate,en,source_name,SRC-INDB,INDB_RECIPE_BFP011
GF-REC-00498,COLD COFFEE (WITH CREAM),en,source_name,SRC-INDB,INDB_RECIPE_BFP013
GF-REC-00498,Cold coffee (with cream),en,source_name,SRC-INDB,INDB_RECIPE_BFP013
GF-REC-00499,(Banana) MILKSHAKE WITH ICE CREAM,en,source_name,SRC-INDB,INDB_RECIPE_BFP015
GF-REC-00499,Banana milkshake with ice cream (Kele ka milkshake ice cream ke saath),en,source_name,SRC-INDB,INDB_RECIPE_BFP015
GF-REC-00500,FLAVOURED MILKSHAKE,en,source_name,SRC-INDB,INDB_RECIPE_BFP019
GF-REC-00500,Flavoured milkshake,en,source_name,SRC-INDB,INDB_RECIPE_BFP019
GF-REC-00501,JAL JEERA,en,source_name,SRC-INDB,INDB_RECIPE_BFP024
GF-REC-00501,Jal jeera,en,source_name,SRC-INDB,INDB_RECIPE_BFP024
GF-REC-00502,GINGO,en,source_name,SRC-INDB,INDB_RECIPE_BFP026
GF-REC-00502,Gingo,en,source_name,SRC-INDB,INDB_RECIPE_BFP026
GF-REC-00503,MINTADE,en,source_name,SRC-INDB,INDB_RECIPE_BFP027
GF-REC-00503,Mintade,en,source_name,SRC-INDB,INDB_RECIPE_BFP027
GF-REC-00504,CANJEE,en,source_name,SRC-INDB,INDB_RECIPE_BFP029
GF-REC-00504,Canjee,en,source_name,SRC-INDB,INDB_RECIPE_BFP029
GF-REC-00505,CAULIFLOWER CANJEE,en,source_name,SRC-INDB,INDB_RECIPE_BFP030
