food_id,nutrient_code,amount,basis,source_id,source_record_id,value_status
GF-REC-00418,carb_g,67.47669219970703,per_100g,SRC-INDB,ASC437,calculated
GF-REC-00418,protein_g,1.05374014377594,per_100g,SRC-INDB,ASC437,calculated
GF-REC-00418,fat_g,0.0085010705515742,per_100g,SRC-INDB,ASC437,calculated
GF-REC-00418,fibre_g,0.0,per_100g,SRC-INDB,ASC437,calculated
GF-REC-00418,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC437,calculated
GF-REC-00418,calcium_mg,7.052419662475586,per_100g,SRC-INDB,ASC437,calculated
GF-REC-00418,sodium_mg,19.33051300048828,per_100g,SRC-INDB,ASC437,calculated
GF-REC-00418,potassium_mg,18.37044906616211,per_100g,SRC-INDB,ASC437,calculated
GF-REC-00418,iron_mg,0.1357030719518661,per_100g,SRC-INDB,ASC437,calculated
GF-REC-00418,zinc_mg,0.067437544465065,per_100g,SRC-INDB,ASC437,calculated
GF-REC-00419,energy_kcal,223.07041931152344,per_100g,SRC-INDB,ASC438,calculated
GF-REC-00419,carb_g,53.1887321472168,per_100g,SRC-INDB,ASC438,calculated
GF-REC-00419,protein_g,5.943661689758301,per_100g,SRC-INDB,ASC438,calculated
GF-REC-00419,fat_g,0.0,per_100g,SRC-INDB,ASC438,calculated
GF-REC-00419,fibre_g,0.0,per_100g,SRC-INDB,ASC438,calculated
GF-REC-00419,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC438,calculated
GF-REC-00419,calcium_mg,18.619718551635746,per_100g,SRC-INDB,ASC438,calculated
GF-REC-00419,sodium_mg,29.323944091796875,per_100g,SRC-INDB,ASC438,calculated
GF-REC-00419,potassium_mg,6.070422649383545,per_100g,SRC-INDB,ASC438,calculated
GF-REC-00419,iron_mg,0.4014084637165069,per_100g,SRC-INDB,ASC438,calculated
GF-REC-00419,zinc_mg,0.0647887289524078,per_100g,SRC-INDB,ASC438,calculated
GF-REC-00456,energy_kcal,339.0922241210937,per_100g,SRC-INDB,ASC475,calculated
GF-REC-00456,carb_g,72.58899688720703,per_100g,SRC-INDB,ASC475,calculated
GF-REC-00456,protein_g,10.586999893188477,per_100g,SRC-INDB,ASC475,calculated
GF-REC-00456,fat_g,3.276000022888184,per_100g,SRC-INDB,ASC475,calculated
GF-REC-00456,fibre_g,8.211999893188477,per_100g,SRC-INDB,ASC475,calculated
GF-REC-00456,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC475,calculated
GF-REC-00456,calcium_mg,21.362998962402344,per_100g,SRC-INDB,ASC475,calculated
GF-REC-00456,sodium_mg,206.28298950195312,per_100g,SRC-INDB,ASC475,calculated
GF-REC-00456,potassium_mg,344.29998779296875,per_100g,SRC-INDB,ASC475,calculated
GF-REC-00456,iron_mg,4.576999664306641,per_100g,SRC-INDB,ASC475,calculated
GF-REC-00456,zinc_mg,1.0149999856948853,per_100g,SRC-INDB,ASC475,calculated
GF-REC-00457,energy_kcal,362.1578063964844,per_100g,SRC-INDB,ASC476,calculated
GF-REC-00457,carb_g,64.74500274658203,per_100g,SRC-INDB,ASC476,calculated
GF-REC-00457,protein_g,15.890999794006348,per_100g,SRC-INDB,ASC476,calculated
GF-REC-00457,fat_g,5.1080002784729,per_100g,SRC-INDB,ASC476,calculated
GF-REC-00457,fibre_g,11.661999702453612,per_100g,SRC-INDB,ASC476,calculated
GF-REC-00457,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC476,calculated
GF-REC-00457,calcium_mg,49.0260009765625,per_100g,SRC-INDB,ASC476,calculated
GF-REC-00457,sodium_mg,3.249000072479248,per_100g,SRC-INDB,ASC476,calculated
GF-REC-00457,potassium_mg,321.5,per_100g,SRC-INDB,ASC476,calculated
GF-REC-00457,iron_mg,4.28000020980835,per_100g,SRC-INDB,ASC476,calculated
GF-REC-00457,zinc_mg,0.8159999847412109,per_100g,SRC-INDB,ASC476,calculated
GF-REC-00458,energy_kcal,333.40399169921875,per_100g,SRC-INDB,ASC477,calculated
GF-REC-00458,carb_g,71.93799591064453,per_100g,SRC-INDB,ASC477,calculated
GF-REC-00458,protein_g,10.565999984741213,per_100g,SRC-INDB,ASC477,calculated
GF-REC-00458,fat_g,2.940000057220459,per_100g,SRC-INDB,ASC477,calculated
GF-REC-00458,fibre_g,8.842000007629395,per_100g,SRC-INDB,ASC477,calculated
GF-REC-00458,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC477,calculated
GF-REC-00458,calcium_mg,17.232999801635742,per_100g,SRC-INDB,ASC477,calculated
GF-REC-00458,sodium_mg,205.5059967041016,per_100g,SRC-INDB,ASC477,calculated
GF-REC-00458,potassium_mg,349.8999938964844,per_100g,SRC-INDB,ASC477,calculated
GF-REC-00458,iron_mg,4.513999938964844,per_100g,SRC-INDB,ASC477,calculated
GF-REC-00458,zinc_mg,1.0429999828338623,per_100g,SRC-INDB,ASC477,calculated
GF-REC-00459,energy_kcal,56.72266387939453,per_100g,SRC-INDB,ASC479,calculated
GF-REC-00459,carb_g,3.9766666889190674,per_100g,SRC-INDB,ASC479,calculated
GF-REC-00459,protein_g,2.886666774749756,per_100g,SRC-INDB,ASC479,calculated
GF-REC-00459,fat_g,3.200000047683716,per_100g,SRC-INDB,ASC479,calculated
GF-REC-00459,fibre_g,0.7933333516120911,per_100g,SRC-INDB,ASC479,calculated
GF-REC-00459,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC479,calculated
GF-REC-00459,calcium_mg,106.09666442871094,per_100g,SRC-INDB,ASC479,calculated
GF-REC-00459,sodium_mg,31.156665802001957,per_100g,SRC-INDB,ASC479,calculated
GF-REC-00459,potassium_mg,285.0,per_100g,SRC-INDB,ASC479,calculated
GF-REC-00459,iron_mg,1.0833333730697632,per_100g,SRC-INDB,ASC479,calculated
GF-REC-00459,zinc_mg,0.3733333349227905,per_100g,SRC-INDB,ASC479,calculated
GF-REC-00460,energy_kcal,55.20608139038086,per_100g,SRC-INDB,ASC480,calculated
GF-REC-00460,carb_g,7.601568698883057,per_100g,SRC-INDB,ASC480,calculated
GF-REC-00460,protein_g,2.217254877090454,per_100g,SRC-INDB,ASC480,calculated
GF-REC-00460,fat_g,1.5501961708068848,per_100g,SRC-INDB,ASC480,calculated
GF-REC-00460,fibre_g,3.013725519180298,per_100g,SRC-INDB,ASC480,calculated
GF-REC-00460,cholesterol_mg,3.341176748275757,per_100g,SRC-INDB,ASC480,calculated
GF-REC-00460,calcium_mg,18.096078872680664,per_100g,SRC-INDB,ASC480,calculated
GF-REC-00460,sodium_mg,170.67843627929688,per_100g,SRC-INDB,ASC480,calculated
GF-REC-00460,potassium_mg,274.6941223144531,per_100g,SRC-INDB,ASC480,calculated
GF-REC-00460,iron_mg,0.6266666650772095,per_100g,SRC-INDB,ASC480,calculated
GF-REC-00460,zinc_mg,0.3627451062202453,per_100g,SRC-INDB,ASC480,calculated
GF-REC-00461,energy_kcal,95.43451690673828,per_100g,SRC-INDB,ASC481,calculated
GF-REC-00461,carb_g,14.622580528259276,per_100g,SRC-INDB,ASC481,calculated
GF-REC-00461,protein_g,2.5064516067504883,per_100g,SRC-INDB,ASC481,calculated
GF-REC-00461,fat_g,2.993548393249512,per_100g,SRC-INDB,ASC481,calculated
GF-REC-00461,fibre_g,0.7129032611846924,per_100g,SRC-INDB,ASC481,calculated
GF-REC-00461,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC481,calculated
GF-REC-00461,calcium_mg,78.63548278808594,per_100g,SRC-INDB,ASC481,calculated
GF-REC-00461,sodium_mg,16.99032211303711,per_100g,SRC-INDB,ASC481,calculated
GF-REC-00461,potassium_mg,191.1290283203125,per_100g,SRC-INDB,ASC481,calculated
GF-REC-00461,iron_mg,0.232258066534996,per_100g,SRC-INDB,ASC481,calculated
GF-REC-00461,zinc_mg,0.264516144990921,per_100g,SRC-INDB,ASC481,calculated
GF-REC-00462,energy_kcal,173.32456970214844,per_100g,SRC-INDB,ASC484,calculated
GF-REC-00462,carb_g,26.723424911499023,per_100g,SRC-INDB,ASC484,calculated
GF-REC-00462,protein_g,6.011369705200195,per_100g,SRC-INDB,ASC484,calculated
GF-REC-00462,fat_g,4.653630256652832,per_100g,SRC-INDB,ASC484,calculated
GF-REC-00462,fibre_g,1.0943834781646729,per_100g,SRC-INDB,ASC484,calculated
GF-REC-00462,cholesterol_mg,13.369863510131836,per_100g,SRC-INDB,ASC484,calculated
GF-REC-00462,calcium_mg,140.9013671875,per_100g,SRC-INDB,ASC484,calculated
GF-REC-00462,sodium_mg,325.0658264160156,per_100g,SRC-INDB,ASC484,calculated
GF-REC-00462,potassium_mg,249.9383544921875,per_100g,SRC-INDB,ASC484,calculated
GF-REC-00462,iron_mg,1.6080821752548218,per_100g,SRC-INDB,ASC484,calculated
GF-REC-00462,zinc_mg,0.9091780781745912,per_100g,SRC-INDB,ASC484,calculated
GF-REC-00463,energy_kcal,73.1800765991211,per_100g,SRC-INDB,ASC485,calculated
GF-REC-00463,carb_g,12.005975723266602,per_100g,SRC-INDB,ASC485,calculated
GF-REC-00463,protein_g,3.191235065460205,per_100g,SRC-INDB,ASC485,calculated
GF-REC-00463,fat_g,1.332669377326965,per_100g,SRC-INDB,ASC485,calculated
GF-REC-00463,fibre_g,1.0219123363494873,per_100g,SRC-INDB,ASC485,calculated
GF-REC-00463,cholesterol_mg,4.38247013092041,per_100g,SRC-INDB,ASC485,calculated
GF-REC-00463,calcium_mg,85.41036224365234,per_100g,SRC-INDB,ASC485,calculated
GF-REC-00463,sodium_mg,190.9023895263672,per_100g,SRC-INDB,ASC485,calculated
GF-REC-00463,potassium_mg,435.2151489257813,per_100g,SRC-INDB,ASC485,calculated
GF-REC-00463,iron_mg,0.3816733062267303,per_100g,SRC-INDB,ASC485,calculated
GF-REC-00463,zinc_mg,0.4466135501861572,per_100g,SRC-INDB,ASC485,calculated
GF-REC-00464,energy_kcal,140.66305541992188,per_100g,SRC-INDB,ASC486,calculated
GF-REC-00464,carb_g,23.767778396606445,per_100g,SRC-INDB,ASC486,calculated
GF-REC-00464,protein_g,5.114999771118164,per_100g,SRC-INDB,ASC486,calculated
GF-REC-00464,fat_g,2.793888807296753,per_100g,SRC-INDB,ASC486,calculated
GF-REC-00464,fibre_g,2.365000009536743,per_100g,SRC-INDB,ASC486,calculated
GF-REC-00464,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC486,calculated
GF-REC-00464,calcium_mg,99.1772232055664,per_100g,SRC-INDB,ASC486,calculated
GF-REC-00464,sodium_mg,24.62666702270508,per_100g,SRC-INDB,ASC486,calculated
GF-REC-00464,potassium_mg,265.9444580078125,per_100g,SRC-INDB,ASC486,calculated
GF-REC-00464,iron_mg,1.981666684150696,per_100g,SRC-INDB,ASC486,calculated
GF-REC-00464,zinc_mg,0.5105555653572083,per_100g,SRC-INDB,ASC486,calculated
GF-REC-00465,energy_kcal,143.16549682617188,per_100g,SRC-INDB,ASC487,calculated
GF-REC-00465,carb_g,19.57269287109375,per_100g,SRC-INDB,ASC487,calculated
GF-REC-00465,protein_g,5.610701084136963,per_100g,SRC-INDB,ASC487,calculated
GF-REC-00465,fat_g,4.525830268859863,per_100g,SRC-INDB,ASC487,calculated
GF-REC-00465,fibre_g,2.4538745880126958,per_100g,SRC-INDB,ASC487,calculated
GF-REC-00465,cholesterol_mg,11.918818473815918,per_100g,SRC-INDB,ASC487,calculated
GF-REC-00465,calcium_mg,100.53874206542967,per_100g,SRC-INDB,ASC487,calculated
GF-REC-00465,sodium_mg,193.5542449951172,per_100g,SRC-INDB,ASC487,calculated
GF-REC-00465,potassium_mg,384.8671569824219,per_100g,SRC-INDB,ASC487,calculated
GF-REC-00465,iron_mg,1.089298963546753,per_100g,SRC-INDB,ASC487,calculated
GF-REC-00465,zinc_mg,0.7365313768386841,per_100g,SRC-INDB,ASC487,calculated
GF-REC-00466,energy_kcal,158.83575439453125,per_100g,SRC-INDB,ASC489,calculated
GF-REC-00466,carb_g,33.92567443847656,per_100g,SRC-INDB,ASC489,calculated
GF-REC-00466,protein_g,4.6208109855651855,per_100g,SRC-INDB,ASC489,calculated
GF-REC-00466,fat_g,1.002972960472107,per_100g,SRC-INDB,ASC489,calculated
GF-REC-00466,fibre_g,1.8972972631454468,per_100g,SRC-INDB,ASC489,calculated
GF-REC-00466,cholesterol_mg,2.378378391265869,per_100g,SRC-INDB,ASC489,calculated
GF-REC-00466,calcium_mg,70.53189086914062,per_100g,SRC-INDB,ASC489,calculated
GF-REC-00466,sodium_mg,29.595945358276367,per_100g,SRC-INDB,ASC489,calculated
GF-REC-00466,potassium_mg,453.8648681640625,per_100g,SRC-INDB,ASC489,calculated
GF-REC-00466,iron_mg,1.254054069519043,per_100g,SRC-INDB,ASC489,calculated
GF-REC-00466,zinc_mg,0.6043243408203125,per_100g,SRC-INDB,ASC489,calculated
GF-REC-00467,energy_kcal,167.45303344726562,per_100g,SRC-INDB,ASC490,calculated
GF-REC-00467,carb_g,22.34886932373047,per_100g,SRC-INDB,ASC490,calculated
GF-REC-00467,protein_g,7.55656099319458,per_100g,SRC-INDB,ASC490,calculated
GF-REC-00467,fat_g,5.5158371925354,per_100g,SRC-INDB,ASC490,calculated
GF-REC-00467,fibre_g,3.744796276092529,per_100g,SRC-INDB,ASC490,calculated
GF-REC-00467,cholesterol_mg,14.615384101867676,per_100g,SRC-INDB,ASC490,calculated
GF-REC-00467,calcium_mg,123.0357437133789,per_100g,SRC-INDB,ASC490,calculated
GF-REC-00467,sodium_mg,224.94525146484372,per_100g,SRC-INDB,ASC490,calculated
GF-REC-00467,potassium_mg,340.8551940917969,per_100g,SRC-INDB,ASC490,calculated
GF-REC-00467,iron_mg,2.1674208641052246,per_100g,SRC-INDB,ASC490,calculated
GF-REC-00467,zinc_mg,0.7524886727333069,per_100g,SRC-INDB,ASC490,calculated
GF-REC-00468,energy_kcal,91.93085479736328,per_100g,SRC-INDB,ASC492,calculated
GF-REC-00468,carb_g,22.49142837524414,per_100g,SRC-INDB,ASC492,calculated
GF-REC-00468,protein_g,0.1657142788171768,per_100g,SRC-INDB,ASC492,calculated
GF-REC-00468,fat_g,0.365714281797409,per_100g,SRC-INDB,ASC492,calculated
GF-REC-00468,fibre_g,1.4799998998641968,per_100g,SRC-INDB,ASC492,calculated
GF-REC-00468,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC492,calculated
GF-REC-00468,calcium_mg,9.24571418762207,per_100g,SRC-INDB,ASC492,calculated
GF-REC-00468,sodium_mg,1.531428575515747,per_100g,SRC-INDB,ASC492,calculated
GF-REC-00468,potassium_mg,67.0,per_100g,SRC-INDB,ASC492,calculated
GF-REC-00468,iron_mg,0.177142858505249,per_100g,SRC-INDB,ASC492,calculated
GF-REC-00468,zinc_mg,0.0657142847776413,per_100g,SRC-INDB,ASC492,calculated
GF-REC-00469,energy_kcal,184.55859375,per_100g,SRC-INDB,ASC493,calculated
GF-REC-00469,carb_g,48.87726974487305,per_100g,SRC-INDB,ASC493,calculated
GF-REC-00469,protein_g,0.153798833489418,per_100g,SRC-INDB,ASC493,calculated
GF-REC-00469,fat_g,0.0615195333957672,per_100g,SRC-INDB,ASC493,calculated
GF-REC-00469,fibre_g,0.0,per_100g,SRC-INDB,ASC493,calculated
GF-REC-00469,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC493,calculated
GF-REC-00469,calcium_mg,9.846200942993164,per_100g,SRC-INDB,ASC493,calculated
GF-REC-00469,sodium_mg,15.01076602935791,per_100g,SRC-INDB,ASC493,calculated
GF-REC-00469,potassium_mg,30.01814842224121,per_100g,SRC-INDB,ASC493,calculated
GF-REC-00469,iron_mg,0.1846508830785751,per_100g,SRC-INDB,ASC493,calculated
GF-REC-00469,zinc_mg,0.0769301727414131,per_100g,SRC-INDB,ASC493,calculated
GF-REC-00470,energy_kcal,193.25868225097656,per_100g,SRC-INDB,ASC494,calculated
GF-REC-00470,carb_g,50.88280487060547,per_100g,SRC-INDB,ASC494,calculated
GF-REC-00470,protein_g,0.2153183668851852,per_100g,SRC-INDB,ASC494,calculated
GF-REC-00470,fat_g,0.0399876944720745,per_100g,SRC-INDB,ASC494,calculated
GF-REC-00470,fibre_g,0.3968009650707245,per_100g,SRC-INDB,ASC494,calculated
GF-REC-00470,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC494,calculated
GF-REC-00470,calcium_mg,10.621347427368164,per_100g,SRC-INDB,ASC494,calculated
GF-REC-00470,sodium_mg,14.847739219665527,per_100g,SRC-INDB,ASC494,calculated
GF-REC-00470,potassium_mg,52.78037643432617,per_100g,SRC-INDB,ASC494,calculated
GF-REC-00470,iron_mg,0.3415257036685943,per_100g,SRC-INDB,ASC494,calculated
GF-REC-00470,zinc_mg,0.0584743171930313,per_100g,SRC-INDB,ASC494,calculated
GF-REC-00471,energy_kcal,198.33128356933597,per_100g,SRC-INDB,ASC495,calculated
GF-REC-00471,carb_g,51.956321716308594,per_100g,SRC-INDB,ASC495,calculated
GF-REC-00471,protein_g,0.3045216798782348,per_100g,SRC-INDB,ASC495,calculated
GF-REC-00471,fat_g,0.079975388944149,per_100g,SRC-INDB,ASC495,calculated
GF-REC-00471,fibre_g,0.4121808409690857,per_100g,SRC-INDB,ASC495,calculated
GF-REC-00471,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC495,calculated
GF-REC-00471,calcium_mg,6.391879558563232,per_100g,SRC-INDB,ASC495,calculated
GF-REC-00471,sodium_mg,14.561673164367676,per_100g,SRC-INDB,ASC495,calculated
GF-REC-00471,potassium_mg,51.85758209228516,per_100g,SRC-INDB,ASC495,calculated
GF-REC-00471,iron_mg,0.3353737294673919,per_100g,SRC-INDB,ASC495,calculated
GF-REC-00471,zinc_mg,0.1199938505887985,per_100g,SRC-INDB,ASC495,calculated
GF-REC-00472,energy_kcal,194.65548706054688,per_100g,SRC-INDB,ASC496,calculated
GF-REC-00472,carb_g,50.9627799987793,per_100g,SRC-INDB,ASC496,calculated
GF-REC-00472,protein_g,0.1661027371883392,per_100g,SRC-INDB,ASC496,calculated
GF-REC-00472,fat_g,0.1691787093877792,per_100g,SRC-INDB,ASC496,calculated
GF-REC-00472,fibre_g,0.5782836079597473,per_100g,SRC-INDB,ASC496,calculated
GF-REC-00472,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC496,calculated
GF-REC-00472,calcium_mg,9.467856407165527,per_100g,SRC-INDB,ASC496,calculated
GF-REC-00472,sodium_mg,14.807751655578612,per_100g,SRC-INDB,ASC496,calculated
GF-REC-00472,potassium_mg,46.62842178344727,per_100g,SRC-INDB,ASC496,calculated
GF-REC-00472,iron_mg,0.2492463886737823,per_100g,SRC-INDB,ASC496,calculated
GF-REC-00472,zinc_mg,0.0830821320414543,per_100g,SRC-INDB,ASC496,calculated
GF-REC-00473,energy_kcal,195.0230712890625,per_100g,SRC-INDB,ASC497,calculated
GF-REC-00473,carb_g,51.344200134277344,per_100g,SRC-INDB,ASC497,calculated
GF-REC-00473,protein_g,0.159950777888298,per_100g,SRC-INDB,ASC497,calculated
GF-REC-00473,fat_g,0.0492156259715557,per_100g,SRC-INDB,ASC497,calculated
GF-REC-00473,fibre_g,1.0642879009246826,per_100g,SRC-INDB,ASC497,calculated
GF-REC-00473,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC497,calculated
GF-REC-00473,calcium_mg,7.963703632354736,per_100g,SRC-INDB,ASC497,calculated
GF-REC-00473,sodium_mg,14.835434913635254,per_100g,SRC-INDB,ASC497,calculated
GF-REC-00473,potassium_mg,46.3208236694336,per_100g,SRC-INDB,ASC497,calculated
GF-REC-00473,iron_mg,0.1784989237785339,per_100g,SRC-INDB,ASC497,calculated
GF-REC-00473,zinc_mg,0.0769301727414131,per_100g,SRC-INDB,ASC497,calculated
GF-REC-00474,energy_kcal,170.3428955078125,per_100g,SRC-INDB,ASC498,calculated
GF-REC-00474,carb_g,44.06078338623047,per_100g,SRC-INDB,ASC498,calculated
GF-REC-00474,protein_g,0.5438368916511536,per_100g,SRC-INDB,ASC498,calculated
GF-REC-00474,fat_g,0.2099370211362838,per_100g,SRC-INDB,ASC498,calculated
GF-REC-00474,fibre_g,1.0716785192489624,per_100g,SRC-INDB,ASC498,calculated
GF-REC-00474,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC498,calculated
GF-REC-00474,calcium_mg,11.175647735595703,per_100g,SRC-INDB,ASC498,calculated
GF-REC-00474,sodium_mg,16.191143035888672,per_100g,SRC-INDB,ASC498,calculated
GF-REC-00474,potassium_mg,101.39627838134766,per_100g,SRC-INDB,ASC498,calculated
GF-REC-00474,iron_mg,0.5199339985847473,per_100g,SRC-INDB,ASC498,calculated
GF-REC-00474,zinc_mg,0.1379886120557785,per_100g,SRC-INDB,ASC498,calculated
GF-REC-00475,energy_kcal,188.7895050048828,per_100g,SRC-INDB,ASC499,calculated
GF-REC-00475,carb_g,48.55500030517578,per_100g,SRC-INDB,ASC499,calculated
GF-REC-00475,protein_g,0.1449999958276748,per_100g,SRC-INDB,ASC499,calculated
GF-REC-00475,fat_g,0.3199999928474426,per_100g,SRC-INDB,ASC499,calculated
GF-REC-00475,fibre_g,1.2949999570846558,per_100g,SRC-INDB,ASC499,calculated
GF-REC-00475,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC499,calculated
GF-REC-00475,calcium_mg,10.84000015258789,per_100g,SRC-INDB,ASC499,calculated
GF-REC-00475,sodium_mg,2.7149999141693115,per_100g,SRC-INDB,ASC499,calculated
GF-REC-00475,potassium_mg,60.0,per_100g,SRC-INDB,ASC499,calculated
GF-REC-00475,iron_mg,0.209999993443489,per_100g,SRC-INDB,ASC499,calculated
GF-REC-00475,zinc_mg,0.0850000008940696,per_100g,SRC-INDB,ASC499,calculated
GF-REC-00476,energy_kcal,178.8855743408203,per_100g,SRC-INDB,ASC500,calculated
GF-REC-00476,carb_g,46.20192337036133,per_100g,SRC-INDB,ASC500,calculated
GF-REC-00476,protein_g,0.3076923191547394,per_100g,SRC-INDB,ASC500,calculated
GF-REC-00476,fat_g,0.1923076957464218,per_100g,SRC-INDB,ASC500,calculated
GF-REC-00476,fibre_g,0.995192289352417,per_100g,SRC-INDB,ASC500,calculated
GF-REC-00476,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC500,calculated
GF-REC-00476,calcium_mg,7.504807472229004,per_100g,SRC-INDB,ASC500,calculated
GF-REC-00476,sodium_mg,2.668269157409668,per_100g,SRC-INDB,ASC500,calculated
GF-REC-00476,potassium_mg,79.80769348144531,per_100g,SRC-INDB,ASC500,calculated
GF-REC-00476,iron_mg,0.1971153914928436,per_100g,SRC-INDB,ASC500,calculated
GF-REC-00476,zinc_mg,0.0865384638309478,per_100g,SRC-INDB,ASC500,calculated
GF-REC-00477,energy_kcal,149.1791534423828,per_100g,SRC-INDB,ASC501,calculated
GF-REC-00477,carb_g,38.26698303222656,per_100g,SRC-INDB,ASC501,calculated
GF-REC-00477,protein_g,0.3216981291770935,per_100g,SRC-INDB,ASC501,calculated
GF-REC-00477,fat_g,0.1509433984756469,per_100g,SRC-INDB,ASC501,calculated
GF-REC-00477,fibre_g,2.2028303146362305,per_100g,SRC-INDB,ASC501,calculated
GF-REC-00477,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC501,calculated
GF-REC-00477,calcium_mg,10.467924118041992,per_100g,SRC-INDB,ASC501,calculated
GF-REC-00477,sodium_mg,2.453773498535156,per_100g,SRC-INDB,ASC501,calculated
GF-REC-00477,potassium_mg,93.39622497558594,per_100g,SRC-INDB,ASC501,calculated
GF-REC-00477,iron_mg,0.2433962225914001,per_100g,SRC-INDB,ASC501,calculated
GF-REC-00477,zinc_mg,0.0952830165624618,per_100g,SRC-INDB,ASC501,calculated
GF-REC-00478,energy_kcal,115.7423095703125,per_100g,SRC-INDB,ASC502,calculated
GF-REC-00478,carb_g,28.17692375183105,per_100g,SRC-INDB,ASC502,calculated
GF-REC-00478,protein_g,1.1076922416687012,per_100g,SRC-INDB,ASC502,calculated
GF-REC-00478,fat_g,0.2461538463830948,per_100g,SRC-INDB,ASC502,calculated
GF-REC-00478,fibre_g,6.607692241668701,per_100g,SRC-INDB,ASC502,calculated
GF-REC-00478,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC502,calculated
GF-REC-00478,calcium_mg,16.55384635925293,per_100g,SRC-INDB,ASC502,calculated
GF-REC-00478,sodium_mg,3.361538410186768,per_100g,SRC-INDB,ASC502,calculated
GF-REC-00478,potassium_mg,218.84616088867188,per_100g,SRC-INDB,ASC502,calculated
GF-REC-00478,iron_mg,0.2923077046871185,per_100g,SRC-INDB,ASC502,calculated
GF-REC-00478,zinc_mg,0.2000000029802322,per_100g,SRC-INDB,ASC502,calculated
GF-REC-00479,energy_kcal,104.16790771484376,per_100g,SRC-INDB,ASC503,calculated
GF-REC-00479,carb_g,25.94271278381348,per_100g,SRC-INDB,ASC503,calculated
GF-REC-00479,protein_g,0.6608833074569702,per_100g,SRC-INDB,ASC503,calculated
GF-REC-00479,fat_g,0.1293690800666809,per_100g,SRC-INDB,ASC503,calculated
GF-REC-00479,fibre_g,1.9669716358184812,per_100g,SRC-INDB,ASC503,calculated
GF-REC-00479,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC503,calculated
GF-REC-00479,calcium_mg,17.5919246673584,per_100g,SRC-INDB,ASC503,calculated
GF-REC-00479,sodium_mg,2.314795017242432,per_100g,SRC-INDB,ASC503,calculated
GF-REC-00479,potassium_mg,148.921142578125,per_100g,SRC-INDB,ASC503,calculated
GF-REC-00479,iron_mg,0.6327129602432251,per_100g,SRC-INDB,ASC503,calculated
GF-REC-00479,zinc_mg,0.0753312334418296,per_100g,SRC-INDB,ASC503,calculated
GF-REC-00480,energy_kcal,175.24032592773438,per_100g,SRC-INDB,ASC504,calculated
GF-REC-00480,carb_g,45.59999847412109,per_100g,SRC-INDB,ASC504,calculated
GF-REC-00480,protein_g,0.3166666626930237,per_100g,SRC-INDB,ASC504,calculated
GF-REC-00480,fat_g,0.1566666662693023,per_100g,SRC-INDB,ASC504,calculated
GF-REC-00480,fibre_g,1.3933333158493042,per_100g,SRC-INDB,ASC504,calculated
GF-REC-00480,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC504,calculated
GF-REC-00480,calcium_mg,15.863332748413086,per_100g,SRC-INDB,ASC504,calculated
GF-REC-00480,sodium_mg,19.52666664123535,per_100g,SRC-INDB,ASC504,calculated
GF-REC-00480,potassium_mg,93.08333587646484,per_100g,SRC-INDB,ASC504,calculated
GF-REC-00480,iron_mg,0.2833333313465118,per_100g,SRC-INDB,ASC504,calculated
GF-REC-00480,zinc_mg,0.125,per_100g,SRC-INDB,ASC504,calculated
GF-REC-00481,energy_kcal,123.1607666015625,per_100g,SRC-INDB,ASC505,calculated
GF-REC-00481,carb_g,32.34332275390625,per_100g,SRC-INDB,ASC505,calculated
GF-REC-00481,protein_g,0.1362397819757461,per_100g,SRC-INDB,ASC505,calculated
GF-REC-00481,fat_g,0.0272479560226202,per_100g,SRC-INDB,ASC505,calculated
GF-REC-00481,fibre_g,0.0,per_100g,SRC-INDB,ASC505,calculated
GF-REC-00481,cholesterol_mg,0.0,per_100g,SRC-INDB,ASC505,calculated
GF-REC-00481,calcium_mg,16.403268814086914,per_100g,SRC-INDB,ASC505,calculated
GF-REC-00481,sodium_mg,216.89373779296875,per_100g,SRC-INDB,ASC505,calculated
GF-REC-00481,potassium_mg,64.51770782470703,per_100g,SRC-INDB,ASC505,calculated
GF-REC-00481,iron_mg,0.3831062614917755,per_100g,SRC-INDB,ASC505,calculated
GF-REC-00481,zinc_mg,0.0277929157018661,per_100g,SRC-INDB,ASC505,calculated
GF-REC-00482,energy_kcal,195.7093811035156,per_100g,SRC-INDB,ASC506,calculated
